2025-10-18T16:23:05.000000000Z [inf]  Starting Container
2025-10-18T16:27:46.832943861Z [inf]  ✅ [VIDEO_TEMPLATES] Found 10 videos in 5 categories (DYNAMIC)
2025-10-18T16:27:46.832994694Z [inf]  📥 [VIDEO_TEMPLATES] Fetching from Supabase...
2025-10-18T16:27:54.989223755Z [inf]  📥 [VIDEO_SWAP] Received request
2025-10-18T16:27:55.170545330Z [inf]  🚀 [VIDEO_SWAP] Starting swap - Template: https://cvtlvrtvnwbvyhojetyt.supabase.co/storage/v1/object/public/video-swap-templates/people/woman.mp4
2025-10-18T16:27:55.170550995Z [inf]  
2025-10-18T16:27:55.170562006Z [inf]  🎯 Video Swap Gateway: Starting swap
2025-10-18T16:27:55.170568181Z [inf]  📹 Template: https://cvtlvrtvnwbvyhojetyt.supabase.co/storage/v1/object/public/video-swap-templates/people/woman.mp4
2025-10-18T16:27:55.170574948Z [inf]  🚀 [PRIMARY] Trying VModel Pro...
2025-10-18T16:28:01.078429338Z [inf]  ⚠️ VModel Pro failed, trying next...
2025-10-18T16:28:01.078435291Z [inf]  🔄 [FALLBACK 1] Trying Replicate Roop...
2025-10-18T16:28:01.577025735Z [inf]  ❌ Replicate Roop failed: ReplicateError Details:
2025-10-18T16:28:01.577043317Z [inf]  status: 404
2025-10-18T16:28:01.577059102Z [inf]  detail: The requested resource could not be found.
2025-10-18T16:28:01.577069092Z [inf]     Replicate error type: ReplicateError
2025-10-18T16:28:01.577077946Z [inf]  ⚠️ Replicate Roop failed, trying next...
2025-10-18T16:28:01.577087151Z [inf]  🔄 [FALLBACK 2] Trying PiAPI Video Swap...
2025-10-18T16:28:21.577429573Z [inf]  ❌ PiAPI Video Swap failed: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-18T16:28:21.577440319Z [inf]  ⚠️ PiAPI Video Swap failed, trying next...
2025-10-18T16:28:21.577446263Z [inf]  📤 [VIDEO_SWAP] Result: success=False, provider=None
2025-10-18T16:28:41.653821103Z [inf]  📥 [VIDEO_TEMPLATES] Fetching from Supabase...
2025-10-18T16:28:41.653826727Z [inf]  ✅ [VIDEO_TEMPLATES] Found 10 videos in 5 categories (DYNAMIC)
2025-10-18T16:29:01.694605785Z [inf]  📥 [VIDEO_SWAP] Received request
2025-10-18T16:29:01.694613070Z [inf]  🚀 [VIDEO_SWAP] Starting swap - Template: https://cvtlvrtvnwbvyhojetyt.supabase.co/storage/v1/object/public/video-swap-templates/professional/aman.mp4
2025-10-18T16:29:01.694619447Z [inf]  
2025-10-18T16:29:01.694624985Z [inf]  🎯 Video Swap Gateway: Starting swap
2025-10-18T16:29:01.694631037Z [inf]  📹 Template: https://cvtlvrtvnwbvyhojetyt.supabase.co/storage/v1/object/public/video-swap-templates/professional/aman.mp4
2025-10-18T16:29:01.694636657Z [inf]  🚀 [PRIMARY] Trying VModel Pro...
2025-10-18T16:29:01.694642246Z [inf]  ⚠️ VModel Pro failed, trying next...
2025-10-18T16:29:01.694648519Z [inf]  🔄 [FALLBACK 1] Trying Replicate Roop...
2025-10-18T16:29:01.694657145Z [inf]  ❌ Replicate Roop failed: ReplicateError Details:
2025-10-18T16:29:01.694663071Z [inf]  status: 404
2025-10-18T16:29:01.694668982Z [inf]  detail: The requested resource could not be found.
2025-10-18T16:29:01.694675380Z [inf]     Replicate error type: ReplicateError
2025-10-18T16:29:01.694681588Z [inf]  ⚠️ Replicate Roop failed, trying next...
2025-10-18T16:29:01.694688136Z [inf]  🔄 [FALLBACK 2] Trying PiAPI Video Swap...
2025-10-18T16:29:01.694693602Z [inf]  ❌ PiAPI Video Swap failed: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-18T16:29:01.694700165Z [inf]  ⚠️ PiAPI Video Swap failed, trying next...
2025-10-18T16:29:01.694706450Z [inf]  📤 [VIDEO_SWAP] Result: success=False, provider=None
